Unnamed: 0,id,scrape_id,host_id,latitude,longitude,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,availability_eoy,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location
17514,1359292703838065652,20250612050654,673123317,41.37773047407153,2.1781720419900568,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,2025-01-15,,within a few hours,81%,88%,f,5.0,28.0,f,f,4,1.0,1 bath,2.0,2.0,"[""Washer"", ""TV"", ""Dedicated workspace"", ""Kitchen"", ""Hot water"", ""Elevator"", ""Air conditioning"", ""Wifi""]",$80.00,32,333,32.0,32.0,333.0,333.0,32.0,333.0,t,0,22,52,327,154,1,1,1,0,1.0,5.0,5.0,5.0,5.0,5.0
17515,1357927229661898575,20250612050654,679133152,41.39162063257449,2.1455593188192057,l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2025-02-16,,within an hour,100%,100%,f,1.0,1.0,t,t,6,1.0,1 bath,3.0,3.0,"[""Bed linens"", ""Oven"", ""Hot water"", ""Wifi"", ""Hangers"", ""Clothing storage"", ""Hair dryer"", ""Kitchen"", ""Coffee maker: drip coffee maker"", ""Paid parking lot on premises"", ""Dining table"", ""Elevator"", ""Host greets you"", ""Iron"", ""Private patio or balcony"", ""Cleaning products"", ""Shower gel"", ""Refrigerator"", ""TV"", ""Essentials""]",$229.00,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,5,29,57,127,127,29,29,10,0,9.67,4.97,4.93,4.76,4.97,4.93
17522,1358239268690836185,20250612050654,678830504,41.3834369,2.1535732,la Nova Esquerra de l'Eixample,Eixample,Private room in rental unit,Private room,2025-02-14,"Barcelona, Spain",within an hour,100%,100%,f,1.0,2.0,f,t,2,0.0,0 shared baths,1.0,2.0,"[""Bed linens"", ""Bathtub"", ""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Microwave"", ""Elevator"", ""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Iron"", ""Hot water"", ""Kitchen""]",$100.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,30,57,87,267,191,10,10,3,0,3.3,4.5,4.5,4.7,4.4,4.8
17528,1358483572498758826,20250612050654,674322323,41.39694,2.20424,el Poblenou,Sant Martí,Private room in rental unit,Private room,2025-01-21,"Barcelona, Spain",a few days or more,0%,0%,f,18.0,85.0,t,f,1,,1 shared bath,,,"[""Dishwasher"", ""Hangers"", ""Dedicated workspace"", ""Refrigerator"", ""Stove"", ""Coffee maker"", ""Trash compactor"", ""Room-darkening shades"", ""Clothing storage"", ""Fire extinguisher"", ""Kitchen"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Toaster"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Self check-in"", ""Microwave"", ""Lock on bedroom door"", ""Smart lock"", ""Hot water"", ""Cooking basics"", ""Wifi""]",,32,332,32.0,32.0,332.0,332.0,32.0,332.0,t,0,0,0,0,0,0,0,0,0,,,,,,
17530,1358543174626839726,20250612050654,451950694,41.37685299975619,2.175251636831764,el Raval,Ciutat Vella,Private room in rental unit,Private room,2022-03-30,,within an hour,100%,100%,f,8.0,10.0,t,t,2,,1 shared bath,,,"[""Hangers"", ""Refrigerator"", ""Elevator"", ""Kitchen"", ""Paid parking on premises"", ""Air conditioning"", ""Cleaning products"", ""Oven"", ""Dishes and silverware"", ""Dining table"", ""Washer"", ""TV"", ""Other stove"", ""Microwave"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Freezer"", ""Wifi""]",,4,365,4.0,4.0,365.0,365.0,4.0,365.0,t,5,9,30,291,117,9,9,4,0,2.67,4.33,4.67,4.33,5.0,4.67
17531,1358549482110830824,20250612050654,451950694,41.378363527841046,2.174862980257759,el Raval,Ciutat Vella,Private room in rental unit,Private room,2022-03-30,,within an hour,100%,100%,f,8.0,10.0,t,t,2,,1 shared bath,,,"[""Oven"", ""Hot water"", ""Paid parking on premises"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Kitchen"", ""Dining table"", ""Elevator"", ""Other stove"", ""Cleaning products"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Freezer"", ""Air conditioning""]",,4,365,3.0,4.0,365.0,365.0,4.0,365.0,t,16,29,54,327,155,5,5,1,0,2.42,4.2,4.2,4.0,4.8,4.2
17532,1358556295011439293,20250612050654,449485386,41.40745,2.13573,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,Private room in rental unit,Private room,2022-03-14,"Barcelona, Spain",within an hour,80%,60%,f,116.0,125.0,t,t,2,2.0,2 shared baths,1.0,1.0,"[""Wifi"", ""Lock on bedroom door"", ""Washer"", ""TV"", ""Kitchen""]",$80.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,0,25,55,330,157,0,0,0,0,,,,,,
17534,1358606154280828494,20250612050654,650856315,41.38344316404432,2.18178852972105,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room in rental unit,Private room,2024-09-08,,within a few hours,100%,44%,f,2.0,5.0,t,t,2,1.0,1 private bath,1.0,1.0,"[""Courtyard view"", ""Dedicated workspace"", ""Outdoor dining area"", ""Conditioner"", ""Garden view"", ""Body soap"", ""Beach access \u2013 Beachfront"", ""Heating"", ""Host greets you"", ""Fire extinguisher"", ""Kitchen"", ""Shower gel"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Shampoo"", ""Washer"", ""TV"", ""Lock on bedroom door"", ""Hair dryer"", ""Smoke alarm"", ""Bathtub"", ""Hot water"", ""Wifi"", ""First aid kit""]",$140.00,3,365,1.0,3.0,365.0,365.0,3.0,365.0,t,19,49,79,350,176,5,5,3,0,1.88,5.0,5.0,5.0,5.0,5.0
17535,1358608152476983196,20250612050654,650856315,41.38378774125086,2.1843790759246695,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room in rental unit,Private room,2024-09-08,,within a few hours,100%,44%,f,2.0,5.0,t,t,2,1.0,1 private bath,1.0,1.0,"[""Bed linens"", ""Conditioner"", ""Hot water"", ""Room-darkening shades"", ""Books and reading material"", ""Body soap"", ""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Shampoo"", ""Hangers"", ""Clothing storage"", ""Hair dryer"", ""Kitchen"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Heating"", ""Essentials""]",$156.00,3,365,3.0,3.0,365.0,365.0,3.0,365.0,t,27,57,87,362,190,1,1,0,0,0.88,5.0,5.0,5.0,5.0,5.0
17546,1359358459687401649,20250612050654,389605038,41.3869779,2.1141726,Pedralbes,Les Corts,Entire rental unit,Entire home/apt,2021-02-22,,within an hour,99%,100%,f,248.0,399.0,t,t,3,,0 baths,2.0,,"[""Bed linens"", ""Patio or balcony"", ""Smoking allowed"", ""Wifi"", ""Washer"", ""Oven"", ""Elevator"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Refrigerator"", ""Hangers"", ""TV"", ""Heating"", ""Freezer"", ""Kitchen"", ""Essentials"", ""Air conditioning""]",,1,365,30.0,31.0,999.0,999.0,30.5,999.0,t,0,0,0,0,0,3,3,1,0,1.01,4.33,4.67,4.0,3.67,5.0
17548,1359424798225273055,20250612050654,672909863,41.38273258555691,2.172204033408646,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,2025-01-14,,within an hour,100%,98%,f,1.0,4.0,t,t,6,2.0,2 baths,3.0,4.0,"[""Bed linens"", ""HDTV"", ""Oven"", ""Conditioner"", ""Central heating"", ""Dishwasher"", ""Hot water"", ""Room-darkening shades"", ""Body soap"", ""Clothing storage: closet and dresser"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Shampoo"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Kitchen"", ""Dining table"", ""Wine glasses"", ""Dryer"", ""Hot water kettle"", ""Gas stove"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Smoke alarm"", ""Private patio or balcony"", ""Cleaning products"", ""Coffee maker"", ""Shower gel"", ""Radiant heating"", ""Drying rack for clothing"", ""Laundromat nearby"", ""Dishes and silverware"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Freezer"", ""Essentials"", ""Air conditioning""]",$203.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,11,32,53,319,147,8,8,1,0,2.61,4.75,4.88,4.5,5.0,4.75
17556,1364429623855565388,20250612050654,447375626,41.3950487,2.1252086,Sarrià,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2022-03-01,"Barcelona, Spain",within a few hours,92%,99%,f,171.0,183.0,t,t,4,1.0,1 bath,2.0,2.0,"[""Bed linens"", ""Oven"", ""Dryer \u2013\u00a0In unit"", ""Lockbox"", ""Self check-in"", ""Dishwasher"", ""Private entrance"", ""Hot water"", ""High chair"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""Crib"", ""Iron"", ""Pets allowed"", ""Washer \u2013\u00a0In unit"", ""Refrigerator"", ""TV"", ""Heating"", ""Essentials"", ""Air conditioning""]",$148.00,32,1125,32.0,334.0,1125.0,1125.0,40.2,1125.0,t,0,0,0,23,0,0,0,0,0,,,,,,
17557,1364436964919537178,20250612050654,432139206,41.3851188,2.1657692,el Raval,Ciutat Vella,Room in hotel,Private room,2021-11-16,,within an hour,85%,99%,t,3.0,3.0,t,t,3,1.0,1 private bath,1.0,2.0,"[""Bed linens"", ""Self check-in"", ""Hot water"", ""Room-darkening shades"", ""Body soap"", ""Wifi"", ""Shampoo"", ""Fire extinguisher"", ""First aid kit"", ""Clothing storage"", ""Hair dryer"", ""Cleaning available during stay"", ""Long term stays allowed"", ""Building staff"", ""Luggage dropoff allowed"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Elevator"", ""Dedicated workspace"", ""Safe"", ""Smoke alarm"", ""Coffee maker"", ""Shower gel"", ""TV"", ""Heating"", ""Carbon monoxide alarm"", ""Essentials"", ""Air conditioning""]",$274.00,1,365,1.0,2.0,6.0,6.0,1.0,6.0,t,3,10,34,137,137,0,0,0,0,,,,,,
17558,1364449037600513206,20250612050654,397090058,41.41108040837759,2.1586956686107337,la Salut,Gràcia,Entire rental unit,Entire home/apt,2021-04-15,,within a day,60%,100%,f,62.0,71.0,t,t,3,1.0,1 bath,2.0,2.0,"[""Paid parking on premises"", ""Hair dryer"", ""Air conditioning"", ""Cooking basics"", ""Heating"", ""Pets allowed"", ""Self check-in"", ""TV"", ""Iron"", ""Washer"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Keypad""]",$117.00,31,365,32.0,32.0,89.0,89.0,32.0,89.0,t,0,21,28,110,110,0,0,0,0,,,,,,
17566,1364682884880649270,20250612050654,681008390,41.42467655251237,2.200927088880894,la Verneda i la Pau,Sant Martí,Private room in rental unit,Private room,2025-02-25,"Barcelona, Spain",within an hour,96%,87%,f,1.0,1.0,t,t,1,1.0,1 shared bath,1.0,1.0,"[""Clothing storage: closet"", ""Portable fans"", ""Dining table"", ""Fire extinguisher"", ""Elevator"", ""Toaster"", ""Luggage dropoff allowed"", ""Fast wifi \u2013 445 Mbps"", ""Hangers"", ""Oven"", ""Coffee maker"", ""Hot water"", ""Bidet"", ""Cooking basics"", ""Washer"", ""Hair dryer"", ""Laundromat nearby"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Room-darkening shades"", ""TV"", ""Kitchen"", ""Microwave""]",$48.00,1,30,1.0,1.0,30.0,30.0,1.0,30.0,t,21,45,73,332,163,23,23,12,0,9.2,4.65,4.83,4.35,4.96,4.61
17567,1365015515567765916,20250612050654,674322323,41.396680751279014,2.204062633064732,el Poblenou,Sant Martí,Private room in rental unit,Private room,2025-01-21,"Barcelona, Spain",a few days or more,0%,0%,f,18.0,85.0,t,f,1,1.0,1 shared bath,1.0,1.0,"[""Bed linens"", ""Oven"", ""Self check-in"", ""Hot water"", ""Room-darkening shades"", ""Smart lock"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Microwave"", ""Fire extinguisher"", ""Hangers"", ""Clothing storage"", ""Kitchen"", ""Stove"", ""Toaster"", ""Dryer"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Coffee maker"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Heating"", ""Trash compactor"", ""Dishwasher""]",$28.00,32,331,32.0,32.0,331.0,331.0,32.0,331.0,t,0,0,0,30,0,0,0,0,0,,,,,,
17568,1365034207475255861,20250612050654,674322323,41.39802883453256,2.2059239761307823,el Poblenou,Sant Martí,Private room in rental unit,Private room,2025-01-21,"Barcelona, Spain",a few days or more,0%,0%,f,18.0,85.0,t,f,1,1.0,1 shared bath,1.0,1.0,"[""Dishwasher"", ""Hangers"", ""Dedicated workspace"", ""Refrigerator"", ""Stove"", ""Coffee maker"", ""Trash compactor"", ""Dryer"", ""Heating"", ""Room-darkening shades"", ""Clothing storage"", ""Fire extinguisher"", ""Kitchen"", ""Bed linens"", ""Oven"", ""Toaster"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Self check-in"", ""Microwave"", ""Lock on bedroom door"", ""Smart lock"", ""Hot water"", ""Cooking basics"", ""Wifi""]",$37.00,31,331,31.0,31.0,331.0,331.0,31.0,331.0,t,0,0,0,265,91,0,0,0,0,,,,,,
17570,1365056831249886016,20250612050654,674322323,41.39673,2.20384,el Poblenou,Sant Martí,Private room in rental unit,Private room,2025-01-21,"Barcelona, Spain",a few days or more,0%,0%,f,18.0,85.0,t,f,1,1.0,1 shared bath,1.0,1.0,"[""Refrigerator"", ""Fire extinguisher"", ""Toaster"", ""Heating"", ""Hangers"", ""Dishwasher"", ""Oven"", ""Coffee maker"", ""Hot water"", ""Cooking basics"", ""Self check-in"", ""Wifi"", ""Washer"", ""Dedicated workspace"", ""Trash compactor"", ""Stove"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Room-darkening shades"", ""TV"", ""Kitchen"", ""Smart lock"", ""Microwave"", ""Clothing storage""]",$23.00,32,332,32.0,32.0,332.0,332.0,32.0,332.0,t,28,58,88,363,188,0,0,0,0,,,,,,
17576,1360418522224853662,20250612050654,503589680,41.3665142,2.1354588,la Bordeta,Sants-Montjuïc,Entire rental unit,Entire home/apt,2023-03-02,"Barcelona, Spain",within an hour,97%,70%,f,7.0,23.0,t,t,3,1.0,1 bath,1.0,3.0,"[""Bed linens"", ""Oven"", ""Dishwasher"", ""Shared outdoor pool - available all year, open 24 hours"", ""Hot water"", ""Room-darkening shades"", ""Body soap"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Microwave"", ""Fire extinguisher"", ""Hangers"", ""Other electric stove"", ""Hair dryer"", ""Kitchen"", ""Baking sheet"", ""Exterior security cameras on property"", ""Dining table"", ""Wine glasses"", ""Hot water kettle"", ""Iron"", ""Smoke alarm"", ""Outdoor furniture"", ""Cleaning products"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Refrigerator"", ""Freezer"", ""Air conditioning""]",$177.00,4,365,4.0,4.0,365.0,365.0,4.0,365.0,t,16,31,61,61,61,0,0,0,0,,,,,,
17579,1360868065938498769,20250612050654,679944800,41.3784123,2.1744849,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,2025-02-20,"Barcelona, Spain",within an hour,100%,100%,f,1.0,1.0,t,t,3,1.0,1 bath,1.0,2.0,"[""Bed linens"", ""Oven"", ""Coffee"", ""Dishwasher"", ""Hot water"", ""Books and reading material"", ""Coffee maker: Nespresso"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Microwave"", ""Hangers"", ""Other induction stove"", ""Long term stays allowed"", ""Kitchen"", ""Toaster"", ""Luggage dropoff allowed"", ""Dining table"", ""Wine glasses"", ""Dryer"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Ethernet connection"", ""Clothing storage: closet and wardrobe"", ""Patio or balcony"", ""Heating - split type ductless system"", ""Drying rack for clothing"", ""Laundromat nearby"", ""Dishes and silverware"", ""Paid parking off premises"", ""Refrigerator"", ""TV"", ""Freezer"", ""Air conditioning""]",$68.00,32,329,32.0,32.0,329.0,329.0,32.0,329.0,t,9,23,23,176,23,0,0,0,0,,,,,,
17581,1360963681382459815,20250612050654,679977597,41.38349715780584,2.182353979749622,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire rental unit,Entire home/apt,2025-02-20,,within an hour,100%,64%,f,2.0,3.0,t,t,4,2.5,2.5 baths,2.0,2.0,"[""Bed linens"", ""Wifi"", ""Shower gel"", ""Dining table"", ""Portable fans"", ""Shampoo"", ""Hangers"", ""Hair dryer"", ""TV"", ""Hot water"", ""Kitchen"", ""Stove""]",$354.00,3,365,3.0,3.0,365.0,365.0,3.0,365.0,t,27,48,65,155,155,2,2,0,0,0.52,5.0,5.0,5.0,5.0,5.0
17582,1361319830072482828,20250612050654,529155028,41.3836167,2.1810158,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire rental unit,Entire home/apt,2023-08-01,,,,,f,2.0,2.0,t,t,4,2.5,2.5 baths,2.0,3.0,"[""Bed linens"", ""Oven"", ""Conditioner"", ""Coffee"", ""Hot water"", ""Room-darkening shades"", ""Body soap"", ""Cooking basics"", ""Sound system"", ""Wifi"", ""Washer"", ""Shampoo"", ""Microwave"", ""Hangers"", ""Clothing storage"", ""Hair dryer"", ""Kitchen"", ""Bidet"", ""Baking sheet"", ""Stove"", ""Toaster"", ""Wine glasses"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Host greets you"", ""Iron"", ""Coffee maker"", ""Shower gel"", ""Dishes and silverware"", ""Refrigerator"", ""Blender"", ""Heating"", ""Freezer"", ""Trash compactor"", ""Dishwasher""]",$268.00,31,90,31.0,31.0,90.0,90.0,31.0,90.0,,17,20,20,120,109,0,0,0,0,,,,,,
17583,1365213856487601855,20250612050654,579357044,41.41663,2.19558,Sant Martí de Provençals,Sant Martí,Private room in rental unit,Private room,2024-05-24,"Barcelona, Spain",within an hour,95%,42%,f,35.0,39.0,t,t,2,1.0,1 shared bath,1.0,1.0,"[""Bed linens"", ""Wifi"", ""Dining table"", ""Lock on bedroom door"", ""Hot water"", ""Private living room"", ""Fire extinguisher"", ""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Host greets you"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Heating"", ""Kitchen""]",$101.00,2,31,2.0,2.0,31.0,31.0,2.0,31.0,t,27,57,87,87,87,1,1,1,0,1.0,5.0,3.0,4.0,5.0,4.0
17592,1365798544288699116,20250612050654,572621782,41.401477668152914,2.160817820036568,la Vila de Gràcia,Gràcia,Entire rental unit,Entire home/apt,2024-04-16,,within an hour,100%,100%,f,4.0,6.0,t,f,2,1.0,1 bath,1.0,1.0,"[""Oven"", ""Coffee"", ""Hot water"", ""Body soap"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Hangers"", ""Clothing storage"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Stove"", ""Wine glasses"", ""Elevator"", ""Iron"", ""Pets allowed"", ""Cleaning products"", ""Dishes and silverware"", ""Refrigerator"", ""Heating"", ""Air conditioning""]",$151.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,7,37,49,315,144,0,0,0,0,,,,,,
17593,1361373593637781974,20250612050654,579357044,41.41642,2.19517,Sant Martí de Provençals,Sant Martí,Private room in rental unit,Private room,2024-05-24,"Barcelona, Spain",within an hour,95%,42%,f,35.0,39.0,t,t,2,1.0,1 shared bath,1.0,1.0,"[""Bed linens"", ""Wifi"", ""Dining table"", ""Lock on bedroom door"", ""Hot water"", ""Private living room"", ""Fire extinguisher"", ""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Host greets you"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Heating"", ""Kitchen""]",$98.00,2,31,2.0,2.0,31.0,31.0,2.0,31.0,t,30,60,90,90,90,2,2,1,0,0.55,4.5,4.5,5.0,5.0,4.5
17596,1365819217567087475,20250612050654,668844203,41.39595006607636,2.176226830364335,la Dreta de l'Eixample,Eixample,Private room in rental unit,Private room,2024-12-26,,within a few hours,100%,50%,f,2.0,2.0,t,t,2,1.0,1 private bath,1.0,1.0,"[""Air conditioning"", ""Wifi"", ""Washer""]",$189.00,4,50,2.0,21.0,50.0,50.0,6.6,50.0,t,29,59,89,89,89,0,0,0,0,,,,,,
17599,1366012355172209613,20250612050654,526625804,41.38285,2.1813,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire rental unit,Entire home/apt,2023-07-19,,within an hour,90%,94%,f,1.0,9.0,t,t,10,3.0,3 baths,5.0,5.0,"[""Bed linens"", ""Coffee"", ""Dishwasher"", ""Hot water"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Shampoo"", ""Microwave"", ""Hangers"", ""Clothing storage"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Stove"", ""Toaster"", ""Dining table"", ""Wine glasses"", ""Hot water kettle"", ""Iron"", ""Cleaning products"", ""Coffee maker"", ""Baby bath - available upon request"", ""Patio or balcony"", ""Shower gel"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Heating"", ""Freezer"", ""Essentials"", ""Air conditioning""]",$663.00,3,365,3.0,3.0,365.0,365.0,3.0,365.0,t,9,29,59,331,159,0,0,0,0,,,,,,
17602,1366108822123777508,20250612050654,413160011,41.39907390954531,2.159820393393397,la Vila de Gràcia,Gràcia,Private room in rental unit,Private room,2021-07-15,"Barcelona, Spain",within a few hours,100%,94%,f,11.0,26.0,t,t,2,1.5,1.5 shared baths,0.0,1.0,"[""Dishes and silverware"", ""Washer"", ""Clothing storage"", ""Dedicated workspace"", ""Refrigerator"", ""Kitchen"", ""Hot water"", ""Exterior security cameras on property"", ""Cooking basics"", ""Wifi"", ""Bed linens""]",$28.00,31,365,31.0,31.0,365.0,365.0,31.0,365.0,t,30,60,90,365,191,1,1,0,0,0.32,4.0,4.0,4.0,4.0,5.0
17605,1361474442081944554,20250612050654,594453104,41.38404,2.1763,el Barri Gòtic,Ciutat Vella,Private room in rental unit,Private room,2024-08-05,,within an hour,100%,98%,f,2.0,4.0,t,t,2,1.0,1 shared bath,1.0,1.0,"[""Bed linens"", ""Oven"", ""Conditioner"", ""Hot water"", ""Body soap"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Shampoo"", ""Hangers"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Stove"", ""Luggage dropoff allowed"", ""Dining table"", ""Iron"", ""Shower gel"", ""Paid parking off premises"", ""Dishes and silverware"", ""Refrigerator"", ""Heating""]",$88.00,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,18,48,78,353,181,15,15,5,0,3.91,4.07,3.73,4.27,4.33,4.73
17611,1366500461965716620,20250612050654,518888520,41.39222,2.16825,la Dreta de l'Eixample,Eixample,Private room in rental unit,Private room,2023-06-08,,within a day,79%,68%,f,162.0,295.0,t,t,1,2.0,2 shared baths,1.0,1.0,"[""Wifi"", ""Lock on bedroom door"", ""Washer"", ""Dedicated workspace"", ""TV"", ""Hot water"", ""Kitchen""]",$31.00,32,360,32.0,32.0,360.0,360.0,32.0,360.0,t,0,5,35,310,139,0,0,0,0,,,,,,
17612,1366500743121673691,20250612050654,561669312,41.38699,2.17739,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room in rental unit,Private room,2024-02-12,,within an hour,100%,96%,f,1.0,1.0,t,t,2,1.0,1 shared bath,1.0,1.0,"[""Paid parking off premises"", ""Shower gel"", ""Long term stays allowed"", ""Bed linens"", ""Conditioner"", ""Dining table"", ""Refrigerator"", ""Essentials"", ""Luggage dropoff allowed"", ""Hangers"", ""Dishwasher"", ""Coffee maker"", ""Hot water"", ""Cooking basics"", ""Iron"", ""Washer"", ""Wifi"", ""Dedicated workspace"", ""Shampoo"", ""Hair dryer"", ""Dryer"", ""Stove"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Air conditioning"", ""TV"", ""Kitchen"", ""Hot water kettle"", ""Microwave"", ""Clothing storage""]",$186.00,2,365,1.0,2.0,365.0,365.0,2.0,365.0,t,15,41,71,346,170,1,1,0,0,0.33,5.0,5.0,5.0,5.0,5.0
